2024-02-27 18:02:49,136 INFO    StreamThr :669308 [internal.py:wandb_internal():87] W&B internal server running at pid: 669308, started at: 2024-02-27 18:02:49.136272
2024-02-27 18:02:50,706 DEBUG   HandlerThread:669308 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-97-generic-x86_64-with-glibc2.31', 'python': '3.9.16', 'heartbeatAt': '2024-02-28T02:02:50.694130', 'startedAt': '2024-02-28T02:02:49.128784', 'docker': None, 'cuda': None, 'args': ('-lr', '0.00001', '-model', 'deit3_base_patch16_224', '-ratio', '0.99', '-batchsize', '8'), 'state': 'running', 'program': '/home/edramos/Documents/MLOPS/ImageClassification-MFG/main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/edramos-lab/ImageClassification-MFG.git', 'commit': '7eb3ba843a5eb4a2139d81d8238b657d0ea9496f'}, 'email': 'edgar.rene.ramos.acosta@uabc.edu.mx', 'root': '/home/edramos/Documents/MLOPS/ImageClassification-MFG', 'host': 'edramos-nitro5', 'username': 'edramos', 'executable': '/home/edramos/miniconda3/envs/tf/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2344.6665000000003, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 3014.664, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}, {'current': 2300.0, 'min': 800.0, 'max': 4600.0}], 'disk': {'total': 877.3084297180176, 'used': 146.21075820922852}, 'gpu': 'NVIDIA GeForce RTX 3050 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 31.122295379638672}}
2024-02-27 18:02:50,706 INFO    HandlerThread:669308 [system_monitor.py:probe():182] Finished collecting system info
2024-02-27 18:02:50,706 INFO    HandlerThread:669308 [system_monitor.py:probe():185] Publishing system info
2024-02-27 18:02:50,706 DEBUG   HandlerThread:669308 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-02-27 18:02:50,706 DEBUG   HandlerThread:669308 [system_info.py:_save_pip():67] Saving pip packages done
2024-02-27 18:02:50,706 DEBUG   HandlerThread:669308 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-02-27 18:02:51,518 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_created():275] file/dir created: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/conda-environment.yaml
2024-02-27 18:02:51,518 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_created():275] file/dir created: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/requirements.txt
2024-02-27 18:02:54,131 DEBUG   HandlerThread:669308 [system_info.py:_save_conda():86] Saving conda packages done
2024-02-27 18:02:54,131 INFO    HandlerThread:669308 [system_monitor.py:probe():187] Finished publishing system info
2024-02-27 18:02:54,133 DEBUG   SenderThread:669308 [sender.py:send():336] send: files
2024-02-27 18:02:54,133 INFO    SenderThread:669308 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2024-02-27 18:02:54,136 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: stop_status
2024-02-27 18:02:54,136 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: stop_status
2024-02-27 18:02:54,455 DEBUG   SenderThread:669308 [sender.py:send():336] send: telemetry
2024-02-27 18:02:54,455 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: status_report
2024-02-27 18:02:54,516 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/conda-environment.yaml
2024-02-27 18:02:54,517 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_created():275] file/dir created: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/output.log
2024-02-27 18:02:54,517 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_created():275] file/dir created: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/wandb-metadata.json
2024-02-27 18:02:54,755 INFO    wandb-upload_0:669308 [upload_job.py:push():138] Uploaded file /tmp/tmpsosoddjpwandb/fptuzixc-wandb-metadata.json
2024-02-27 18:02:56,517 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/output.log
2024-02-27 18:02:59,456 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: status_report
2024-02-27 18:03:04,457 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: status_report
2024-02-27 18:03:05,149 DEBUG   SenderThread:669308 [sender.py:send():336] send: exit
2024-02-27 18:03:05,149 INFO    SenderThread:669308 [sender.py:send_exit():559] handling exit code: 1
2024-02-27 18:03:05,149 INFO    SenderThread:669308 [sender.py:send_exit():561] handling runtime: 14
2024-02-27 18:03:05,150 INFO    SenderThread:669308 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2024-02-27 18:03:05,150 INFO    SenderThread:669308 [sender.py:send_exit():567] send defer
2024-02-27 18:03:05,150 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,150 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 0
2024-02-27 18:03:05,150 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,151 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 0
2024-02-27 18:03:05,151 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 1
2024-02-27 18:03:05,151 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,151 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 1
2024-02-27 18:03:05,151 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,151 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 1
2024-02-27 18:03:05,151 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 2
2024-02-27 18:03:05,151 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,151 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 2
2024-02-27 18:03:05,151 INFO    HandlerThread:669308 [system_monitor.py:finish():161] Stopping system monitor
2024-02-27 18:03:05,151 DEBUG   SystemMonitor:669308 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-02-27 18:03:05,151 DEBUG   SystemMonitor:669308 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-02-27 18:03:05,151 DEBUG   SystemMonitor:669308 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-02-27 18:03:05,152 INFO    HandlerThread:669308 [interfaces.py:finish():175] Joined cpu
2024-02-27 18:03:05,152 INFO    HandlerThread:669308 [interfaces.py:finish():175] Joined disk
2024-02-27 18:03:05,191 INFO    HandlerThread:669308 [interfaces.py:finish():175] Joined gpu
2024-02-27 18:03:05,191 INFO    HandlerThread:669308 [interfaces.py:finish():175] Joined memory
2024-02-27 18:03:05,191 INFO    HandlerThread:669308 [interfaces.py:finish():175] Joined network
2024-02-27 18:03:05,191 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,191 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 2
2024-02-27 18:03:05,191 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 3
2024-02-27 18:03:05,191 DEBUG   SenderThread:669308 [sender.py:send():336] send: stats
2024-02-27 18:03:05,192 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,192 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 3
2024-02-27 18:03:05,192 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,192 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 3
2024-02-27 18:03:05,192 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 4
2024-02-27 18:03:05,192 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,192 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 4
2024-02-27 18:03:05,192 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,192 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 4
2024-02-27 18:03:05,192 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 5
2024-02-27 18:03:05,192 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,192 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 5
2024-02-27 18:03:05,192 DEBUG   SenderThread:669308 [sender.py:send():336] send: summary
2024-02-27 18:03:05,192 INFO    SenderThread:669308 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2024-02-27 18:03:05,193 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,193 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 5
2024-02-27 18:03:05,193 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 6
2024-02-27 18:03:05,193 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,193 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 6
2024-02-27 18:03:05,193 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,193 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 6
2024-02-27 18:03:05,195 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: status_report
2024-02-27 18:03:05,365 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 7
2024-02-27 18:03:05,365 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:05,365 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 7
2024-02-27 18:03:05,366 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:05,366 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 7
2024-02-27 18:03:05,520 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/wandb-summary.json
2024-02-27 18:03:05,520 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/config.yaml
2024-02-27 18:03:06,149 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: poll_exit
2024-02-27 18:03:07,153 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 8
2024-02-27 18:03:07,153 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: poll_exit
2024-02-27 18:03:07,153 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:07,153 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 8
2024-02-27 18:03:07,154 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:07,154 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 8
2024-02-27 18:03:07,160 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 9
2024-02-27 18:03:07,160 DEBUG   SenderThread:669308 [sender.py:send():336] send: artifact
2024-02-27 18:03:07,162 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:07,162 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 9
2024-02-27 18:03:07,520 INFO    Thread-13 :669308 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/output.log
2024-02-27 18:03:07,941 INFO    SenderThread:669308 [sender.py:send_artifact():1417] sent artifact job-https___github.com_edramos-lab_ImageClassification-MFG.git_main.py - {'id': 'QXJ0aWZhY3Q6NzMwODkyMjY1', 'digest': 'f651c8a5d7a08a6c57a52c3387b3edaf', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_edramos-lab_ImageClassification-MFG.git_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_edramos-lab_ImageClassification-MFG.git_main.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MjczOTIxOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzM0MTA1Njk1', 'versionIndex': 2}}, 'version': 'v0'}
2024-02-27 18:03:07,941 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:07,941 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 9
2024-02-27 18:03:07,941 INFO    SenderThread:669308 [dir_watcher.py:finish():362] shutting down directory watcher
2024-02-27 18:03:08,521 INFO    SenderThread:669308 [dir_watcher.py:finish():392] scan: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files
2024-02-27 18:03:08,521 INFO    SenderThread:669308 [dir_watcher.py:finish():406] scan save: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/output.log output.log
2024-02-27 18:03:08,521 INFO    SenderThread:669308 [dir_watcher.py:finish():406] scan save: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/wandb-summary.json wandb-summary.json
2024-02-27 18:03:08,521 INFO    SenderThread:669308 [dir_watcher.py:finish():406] scan save: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/requirements.txt requirements.txt
2024-02-27 18:03:08,521 INFO    SenderThread:669308 [dir_watcher.py:finish():406] scan save: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/conda-environment.yaml conda-environment.yaml
2024-02-27 18:03:08,521 INFO    SenderThread:669308 [dir_watcher.py:finish():406] scan save: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/wandb-metadata.json wandb-metadata.json
2024-02-27 18:03:08,524 INFO    SenderThread:669308 [dir_watcher.py:finish():406] scan save: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/config.yaml config.yaml
2024-02-27 18:03:08,525 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 10
2024-02-27 18:03:08,525 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:08,525 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 10
2024-02-27 18:03:08,525 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:08,525 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 10
2024-02-27 18:03:08,525 INFO    SenderThread:669308 [file_pusher.py:finish():162] shutting down file pusher
2024-02-27 18:03:08,948 INFO    wandb-upload_2:669308 [upload_job.py:push():138] Uploaded file /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/requirements.txt
2024-02-27 18:03:09,013 INFO    wandb-upload_3:669308 [upload_job.py:push():138] Uploaded file /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/conda-environment.yaml
2024-02-27 18:03:09,015 INFO    wandb-upload_1:669308 [upload_job.py:push():138] Uploaded file /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/output.log
2024-02-27 18:03:09,017 INFO    wandb-upload_0:669308 [upload_job.py:push():138] Uploaded file /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/wandb-summary.json
2024-02-27 18:03:09,051 INFO    wandb-upload_4:669308 [upload_job.py:push():138] Uploaded file /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/files/config.yaml
2024-02-27 18:03:09,251 INFO    Thread-12 :669308 [sender.py:transition_state():587] send defer: 11
2024-02-27 18:03:09,251 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:09,251 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 11
2024-02-27 18:03:09,252 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:09,252 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 11
2024-02-27 18:03:09,252 INFO    SenderThread:669308 [file_pusher.py:join():167] waiting for file pusher
2024-02-27 18:03:09,252 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 12
2024-02-27 18:03:09,252 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:09,252 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 12
2024-02-27 18:03:09,252 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:09,252 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 12
2024-02-27 18:03:09,357 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 13
2024-02-27 18:03:09,357 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:09,357 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 13
2024-02-27 18:03:09,358 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:09,358 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 13
2024-02-27 18:03:09,358 INFO    SenderThread:669308 [sender.py:transition_state():587] send defer: 14
2024-02-27 18:03:09,358 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: defer
2024-02-27 18:03:09,358 INFO    HandlerThread:669308 [handler.py:handle_request_defer():170] handle defer: 14
2024-02-27 18:03:09,358 DEBUG   SenderThread:669308 [sender.py:send():336] send: final
2024-02-27 18:03:09,358 DEBUG   SenderThread:669308 [sender.py:send():336] send: footer
2024-02-27 18:03:09,358 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: defer
2024-02-27 18:03:09,358 INFO    SenderThread:669308 [sender.py:send_request_defer():583] handle sender defer: 14
2024-02-27 18:03:09,359 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: poll_exit
2024-02-27 18:03:09,359 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: server_info
2024-02-27 18:03:09,359 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: get_summary
2024-02-27 18:03:09,359 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: poll_exit
2024-02-27 18:03:09,359 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: sampled_history
2024-02-27 18:03:09,359 DEBUG   SenderThread:669308 [sender.py:send_request():363] send_request: server_info
2024-02-27 18:03:09,509 INFO    MainThread:669308 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2024-02-27 18:03:09,509 INFO    MainThread:669308 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2024-02-27 18:03:09,509 INFO    MainThread:669308 [wandb_run.py:_footer_sync_info():3398] logging synced files
2024-02-27 18:03:09,510 DEBUG   HandlerThread:669308 [handler.py:handle_request():144] handle_request: shutdown
2024-02-27 18:03:09,510 INFO    HandlerThread:669308 [handler.py:finish():841] shutting down handler
2024-02-27 18:03:10,359 INFO    WriterThread:669308 [datastore.py:close():299] close: /home/edramos/Documents/MLOPS/ImageClassification-MFG/wandb/run-20240227_180249-lqqvd86e/run-lqqvd86e.wandb
2024-02-27 18:03:10,509 INFO    SenderThread:669308 [sender.py:finish():1493] shutting down sender
2024-02-27 18:03:10,509 INFO    SenderThread:669308 [file_pusher.py:finish():162] shutting down file pusher
2024-02-27 18:03:10,509 INFO    SenderThread:669308 [file_pusher.py:join():167] waiting for file pusher
